,source,target,total,count,source_num,target_num
1746,universiti teknologi petronas,montanuniversitat leoben,universiti teknologi petronas montanuniversitat leoben,2,820,202
3676,aramco services company: aramco research center-houston,poromechanics institute university of oklahoma,aramco services company: aramco research center-houston poromechanics institute university of oklahoma,2,549,886
1747,universiti teknologi petronas,russian academy of science,universiti teknologi petronas russian academy of science,2,820,369
1748,montanuniversitat leoben,asia pacific university,montanuniversitat leoben asia pacific university,2,202,759
4384,simon fraser university,bgc engineering,simon fraser university bgc engineering,2,440,53
4385,simon fraser university,gibraltar mine,simon fraser university gibraltar mine,2,440,627
4388,bgc engineering,simon fraser university,bgc engineering simon fraser university,2,53,440
4391,gibraltar mine,simon fraser university,gibraltar mine simon fraser university,2,627,440
2982,aera energy,incendium technologies llc,aera energy incendium technologies llc,2,441,284
1752,russian academy of science,asia pacific university,russian academy of science asia pacific university,2,369,759
2981,incendium technologies llc,maersk oil,incendium technologies llc maersk oil,2,284,543
2980,incendium technologies llc,university of kansas,incendium technologies llc university of kansas,2,284,329
4790,paris-est university,georgia institute of technology,paris-est university georgia institute of technology,2,162,72
2976,incendium technologies llc,aera energy,incendium technologies llc aera energy,2,284,441
2946,abu dhabi gas development co ltd. al hosn gas,the petroleum institute abu dhabi,abu dhabi gas development co ltd. al hosn gas the petroleum institute abu dhabi,2,320,445
3704,petrolegacy energy,solid automation,petrolegacy energy solid automation,2,860,139
3714,solid automation,petrolegacy energy,solid automation petrolegacy energy,2,139,860
4786,georgia institute of technology,paris-est university,georgia institute of technology paris-est university,2,72,162
4785,georgia institute of technology,the university of texas at austin,georgia institute of technology the university of texas at austin,2,72,24
4870,amirkabir university of technology,curtin university,amirkabir university of technology curtin university,2,573,251
4374,diavik diamond mines inc.,golder associates,diavik diamond mines inc. golder associates,2,409,94
2987,aera energy,maersk oil,aera energy maersk oil,2,441,543
4366,golder associates,diavik diamond mines inc.,golder associates diavik diamond mines inc.,2,94,409
3626,mines paristech,drillstar industries,mines paristech drillstar industries,2,611,252
2940,the petroleum institute abu dhabi,abu dhabi gas development co ltd. al hosn gas,the petroleum institute abu dhabi abu dhabi gas development co ltd. al hosn gas,2,445,320
3628,drillstar industries,mines paristech,drillstar industries mines paristech,2,252,611
1751,montanuniversitat leoben,russian academy of science,montanuniversitat leoben russian academy of science,2,202,369
3630,formerly halliburton,halliburton,formerly halliburton halliburton,2,388,614
3632,halliburton,formerly halliburton,halliburton formerly halliburton,2,614,388
2483,kimray inc,university of oklahoma,kimray inc university of oklahoma,2,729,581
3634,university of oklahoma,grace instrument co.,university of oklahoma grace instrument co.,2,581,782
1743,heriot-watt university,russian academy of science,heriot-watt university russian academy of science,2,89,369
1744,universiti teknologi petronas,asia pacific university,universiti teknologi petronas asia pacific university,2,820,759
3636,grace instrument co.,university of oklahoma,grace instrument co. university of oklahoma,2,782,581
4876,sultan qaboos university,curtin university,sultan qaboos university curtin university,2,769,251
3006,maersk oil,incendium technologies llc,maersk oil incendium technologies llc,2,543,284
3005,university of kansas,maersk oil,university of kansas maersk oil,2,329,543
4874,curtin university,sultan qaboos university,curtin university sultan qaboos university,2,251,769
4873,curtin university,amirkabir university of technology,curtin university amirkabir university of technology,2,251,573
3000,university of kansas,incendium technologies llc,university of kansas incendium technologies llc,2,329,284
1750,montanuniversitat leoben,universiti teknologi petronas,montanuniversitat leoben universiti teknologi petronas,2,202,820
2477,university of oklahoma,kimray inc,university of oklahoma kimray inc,2,581,729
